"","TRACT","ZIP","USPS_ZIP_PREF_CITY","USPS_ZIP_PREF_STATE","RES_RATIO","BUS_RATIO","OTH_RATIO","TOT_RATIO","pct_change_white","pct_change_black","pct_change_asian","pct_change_hispanic","pct_black_cap"
"1201","36047054800","11229","BROOKLYN","NY",0.920698925,0.95,0.866666667,0.920410783,1.14226375908619,380.952380952381,-86.0323886639676,5.88235294117647,200
"1202","36047054800","11210","BROOKLYN","NY",0.079301075,0.05,0.133333333,0.079589217,1.14226375908619,380.952380952381,-86.0323886639676,5.88235294117647,200
"1203","36047054900","11249","BROOKLYN","NY",0.843558282,0.853932584,0.783050847,0.838364167,25.3350083752094,-100,27.683615819209,58.4415584415584,-100
"1204","36047054900","11211","BROOKLYN","NY",0.156441718,0.146067416,0.216949153,0.161635833,25.3350083752094,-100,27.683615819209,58.4415584415584,-100
"1205","36047055000","11229","BROOKLYN","NY",1,1,1,1,-22.6599326599327,303.448275862069,131.034482758621,-11.5,200
"1206","36047055100","11249","BROOKLYN","NY",0.749312557,0.792387543,0.613882863,0.739538522,54.7403525488328,124.475524475524,134.728033472803,-13.0434782608696,124
"1207","36047055100","11211","BROOKLYN","NY",0.250687443,0.207612457,0.386117137,0.260461478,54.7403525488328,124.475524475524,134.728033472803,-13.0434782608696,124
"1208","36047055200","11229","BROOKLYN","NY",1,1,1,1,15.9652928416486,-45.8333333333333,-11.8925831202046,-25.1428571428571,-46
"1209","36047055300","11249","BROOKLYN","NY",0.477284874,0.524590164,0.565217391,0.495610535,2.8804347826087,-25.7142857142857,-27.6595744680851,131.884057971014,-26
"1210","36047055300","11211","BROOKLYN","NY",0.522715126,0.475409836,0.434782609,0.504389465,2.8804347826087,-25.7142857142857,-27.6595744680851,131.884057971014,-26
"1211","36047055400","11229","BROOKLYN","NY",0.950561798,0.872611465,0.926086957,0.937607573,4.24824528998892,-19.4444444444444,58.7570621468927,-5.58464223385689,-19
"1212","36047055400","11223","BROOKLYN","NY",0.049438202,0.127388535,0.073913043,0.062392427,4.24824528998892,-19.4444444444444,58.7570621468927,-5.58464223385689,-19
"1213","36047055500","11249","BROOKLYN","NY",1,1,1,1,130.47263681592,36.3636363636364,116.25,147.98331015299,36
"1214","36047055600","11229","BROOKLYN","NY",0.856370656,0.465517241,0.584,0.817997294,-24.7766527695057,400,82.7751196172249,-11,200
"1215","36047055600","11223","BROOKLYN","NY",0.143629344,0.534482759,0.416,0.182002706,-24.7766527695057,400,82.7751196172249,-11,200
"1216","36047055700","11249","BROOKLYN","NY",1,1,1,1,-10.7755662319835,0,-10.0671140939597,-9.18032786885246,0
"1217","36047055800","11229","BROOKLYN","NY",1,1,1,1,-13.6824324324324,0,63.1944444444444,-36.9158878504673,0
"1218","36047056000","11229","BROOKLYN","NY",1,1,1,1,-16.6666666666667,2900,240.251572327044,145.045045045045,200
"1219","36047056100","11222","BROOKLYN","NY",1,0.993333333,1,0.999162245,-6.25756964069439,550,14.3835616438356,192.417061611374,200
"1220","36047056100","11249","BROOKLYN","NY",0,0.006666667,0,0.000837755,-6.25756964069439,550,14.3835616438356,192.417061611374,200
"1221","36047056200","11229","BROOKLYN","NY",1,1,0,1,2.6160889470242,0,84.4155844155844,0,0
"1222","36047056301","11222","BROOKLYN","NY",1,1,1,1,0,0,0,0,0
"1223","36047056302","11222","BROOKLYN","NY",1,1,1,1,0,0,0,0,0
"1224","36047056400","11229","BROOKLYN","NY",1,1,1,1,-26.7171956418759,270,219.047619047619,58.6387434554974,200
"1225","36047056500","11222","BROOKLYN","NY",1,1,1,1,-0.685760387252925,8.33333333333333,155.882352941176,15.9217877094972,8
"1226","36047056600","11229","BROOKLYN","NY",1,1,1,1,-34.9700598802395,408.620689655172,-18.5798816568047,-10.6145251396648,200
"1227","36047056800","11229","BROOKLYN","NY",1,1,1,1,-27.455121436114,0,33.203125,138.04347826087,0
"1228","36047056900","11222","BROOKLYN","NY",1,0.96124031,1,0.993238675,14.7368421052632,0,36.2068965517241,-10.4529616724739,0
"1229","36047056900","11249","BROOKLYN","NY",0,0.03875969,0,0.006761325,14.7368421052632,0,36.2068965517241,-10.4529616724739,0
"1230","36047057000","11229","BROOKLYN","NY",1,1,1,1,-30.0362976406534,18.3206106870229,19.5302843016069,410.778443113772,18
"1231","36047057100","11222","BROOKLYN","NY",1,1,1,1,-16.3607342378292,0,103.896103896104,94.2408376963351,0
"1232","36047057200","11229","BROOKLYN","NY",0.827780625,0.833333333,0.842519685,0.828694818,-0.107758620689655,47.2826086956522,208.196721311475,-32.8635014836795,47
"1233","36047057200","11235","BROOKLYN","NY",0.172219375,0.166666667,0.157480315,0.171305182,-0.107758620689655,47.2826086956522,208.196721311475,-32.8635014836795,47
"1234","36047057300","11222","BROOKLYN","NY",1,1,1,1,-10.3962943901184,33.695652173913,28.5714285714286,91.6129032258064,34
"1235","36047057400","11229","BROOKLYN","NY",1,1,1,1,-41.5990006246096,-100,35.7723577235772,4.6875,-100
"1236","36047057500","11222","BROOKLYN","NY",1,1,1,1,13.516699410609,3050,-35.4114713216958,21.5492957746479,200
"1237","36047057600","11229","BROOKLYN","NY",1,1,1,1,-42.1345472938796,-100,20.6952303961196,0,-100
"1238","36047057800","11229","BROOKLYN","NY",1,1,1,1,-28.2868525896414,20.3703703703704,5.49860205032619,86.0335195530726,20
"1239","36047057901","11222","BROOKLYN","NY",1,1,1,1,0,0,0,0,0
"1240","36047057902","11222","BROOKLYN","NY",0,1,1,1,0,0,0,0,0
"1241","36047058000","11229","BROOKLYN","NY",1,1,1,1,9.86937590711176,676.923076923077,-32.7784891165173,-3.3500837520938,200
